smiles,dock_3fap,dock_7pqv,dock_combined,depth,used_time,mol,is_valid,canon_smiles,is_novel_moses,QED,logP,MW,HBD,HBA,RotB,TPSA,Lipinski_violations,Lipinski_pass,SA_score
[NH3+]c1cc(Oc2ccc(Cl)cc2)ncn1,-7.311,-6.828,-14.139,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8886F0>,TRUE,[NH3+]c1cc(Oc2ccc(Cl)cc2)ncn1,TRUE,0.8428684786465189,1.7957,222.655,1,3,2,62.650000000000006,0,TRUE,2.7805610257806617
[NH3+][C@@H]1CCCN(S(=O)(=O)CCNc2ccc(F)cc2)C1,-7.681,-7.47,-15.151,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888750>,TRUE,[NH3+][C@@H]1CCCN(S(=O)(=O)CCNc2ccc(F)cc2)C1,TRUE,0.8196686890120332,0.2737000000000001,302.39500000000004,2,3,5,77.05000000000001,0,TRUE,3.2450326025745326
[NH3+][C@H](CSCc1ccco1)Cc1ccccc1,-6.989,-6.496,-13.485,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8887B0>,TRUE,[NH3+][C@H](CSCc1ccco1)Cc1ccccc1,TRUE,0.8523191392908848,2.3660000000000005,248.371,1,2,6,40.78,0,TRUE,3.190388421990684
[NH3+]C1CC[NH+](c2ccccc2F)CC1,-7.425,-6.361,-13.786,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888810>,TRUE,[NH3+]C1CC[NH+](c2ccccc2F)CC1,TRUE,0.6205119910613461,-0.2536,196.26899999999992,2,0,1,32.08,0,TRUE,4.718617124153676
[NH3+]c1ccc(S(=O)(=O)N2CCCC2)c(Br)c1,-7.005,-6.581,-13.586,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888870>,TRUE,[NH3+]c1ccc(S(=O)(=O)N2CCCC2)c(Br)c1,TRUE,0.8892433087163214,1.1070000000000002,306.2049999999999,1,2,2,65.02,0,TRUE,2.9323236501735064
[NH3+]CC(=O)N(CCO)[C@@H]1CN2CCCC[C@@H]2CO1,-6.048,-6.171,-12.219,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8888D0>,TRUE,[NH3+]CC(=O)N(CCO)[C@@H]1CN2CCCC[C@@H]2CO1,TRUE,0.6271471829491025,-1.74,258.3419999999999,2,4,4,80.65,0,TRUE,4.3397208737033015
[NH3+][C@@H]1CCN(c2cc(C(F)(F)F)ccc2F)C1,-7.559,-7.393,-14.952,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888930>,TRUE,[NH3+][C@@H]1CCN(c2cc(C(F)(F)F)ccc2F)C1,TRUE,0.7539525350545419,1.6651,249.23099999999997,1,1,1,30.880000000000003,0,TRUE,3.383582361790016
[NH3+][C@]1(CN2CCC[C@@H]2CCc2ccccc2Cl)CCCC1(C(=O)[O-])C(F)(F)F,-8.958,-7.702,-16.66,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888990>,TRUE,[NH3+][C@]1(CN2CCC[C@@H]2CCc2ccccc2Cl)CCCC1(C(=O)[O-])C(F)(F)F,TRUE,0.7694769889180955,2.2002,418.8870000000002,1,3,6,71.01,0,TRUE,4.472128172015866
[NH3+][C@@]1(C(=O)[O-])CC[C@@H](Oc2ccc(Br)cc2)C1,-7.066,-6.967,-14.033,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8889F0>,TRUE,[NH3+][C@@]1(C(=O)[O-])CC[C@@H](Oc2ccc(Br)cc2)C1,TRUE,0.8605429545421974,0.1109999999999999,300.15200000000004,1,3,3,77,0,TRUE,4.068009595740449
[NH3+]C1CC[NH+](CC2CCC(Oc3ccc(OC)cc3Cl)CC2)CC1,-8.67,-8.07,-16.74,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888A50>,TRUE,COc1ccc(OC2CCC(C[NH+]3CCC([NH3+])CC3)CC2)c(Cl)c1,TRUE,0.8430295753425353,1.5753999999999997,354.92200000000014,2,2,5,50.540000000000006,0,TRUE,3.842077620043531
[NH3+][C@@H](Cc1ccc(Cl)c2ccccc21)[C@H]1CCCO1,-8.637,-8.233,-16.87,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888AB0>,TRUE,[NH3+][C@@H](Cc1ccc(Cl)c2ccccc12)[C@H]1CCCO1,TRUE,0.9195546431716576,2.825200000000001,276.78700000000003,1,1,3,36.870000000000005,0,TRUE,3.4715029885209736
[NH3+][C@H](CCCNc1nc(Cl)cc(Cl)c1F)c1ccoc1,-7.376,-7.283,-14.659,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888B10>,TRUE,[NH3+][C@H](CCCNc1nc(Cl)cc(Cl)c1F)c1ccoc1,TRUE,0.634096229959975,3.2958000000000016,319.187,2,3,6,65.7,0,TRUE,3.92928480037673
[NH3+][C@]1(CO)CCC[C@@H]1CCO[C@@H]1CCOC1,-6.308,-6.186,-12.494,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888B70>,TRUE,[NH3+][C@]1(CO)CCC[C@@H]1CCO[C@@H]1CCOC1,TRUE,0.695975711775799,-0.0449,230.32799999999995,2,3,5,66.33000000000001,0,TRUE,4.590742911501431
[NH3+][C@@]1(C[C@H]2COc3ccccc32)CCOC1,-7.633,-6.986,-14.619,2,2446.393,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888BD0>,TRUE,[NH3+][C@@]1(C[C@H]2COc3ccccc32)CCOC1,TRUE,0.8063951267344267,0.9536999999999988,220.29199999999997,1,2,2,46.10000000000001,0,TRUE,4.144054173372611
NNc1c(F)cc(F)cc1F,-6.384,-5.509,-11.893,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888C30>,TRUE,NNc1c(F)cc(F)cc1F,TRUE,0.4833409814294606,1.3895000000000002,162.114,2,2,1,38.05,0,TRUE,2.229371689082376
N[C@@H](CSc1ccccc1)[C@@H]1CCCO1,-6.565,-6.399,-12.964,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888C90>,TRUE,N[C@@H](CSc1ccccc1)[C@@H]1CCCO1,TRUE,0.7954028127887597,2.285,223.34099999999995,1,3,4,35.25,0,TRUE,3.074243667296876
NS(=O)(=O)c1ccc(CSc2nncn2C(F)F)cc1,-8.07,-7.42,-15.49,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888CF0>,TRUE,NS(=O)(=O)c1ccc(CSc2nncn2C(F)F)cc1,TRUE,0.8452703409928196,1.6129,320.34599999999995,1,6,5,90.87,0,TRUE,2.4918215296571717
NC(=O)c1cccc(NC(=O)c2cccc(NC(=O)c3ccco3)c2)c1,-9.795,-9.325,-19.12,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888D50>,TRUE,NC(=O)c1cccc(NC(=O)c2cccc(NC(=O)c3ccco3)c2)c1,TRUE,0.6567662859893473,2.8831000000000007,349.34600000000006,3,4,5,114.43,0,TRUE,1.829630113164285
Nc1cc(COc2ccc(OC(F)(F)F)cc2)c[nH]c1=O,-8.729,-7.738,-16.467,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888DB0>,TRUE,Nc1cc(COc2ccc(OC(F)(F)F)cc2)c[nH]c1=O,TRUE,0.9088348802531828,2.4346999999999994,300.236,2,4,4,77.34,0,TRUE,2.364420808761082
N[C@@H]1CCc2c(F)cccc21,-6.746,-6.148,-12.894,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888E10>,TRUE,N[C@@H]1CCc2c(F)cccc21,TRUE,0.6004785500798406,1.7717,151.184,1,1,0,26.02,0,TRUE,2.6669624642885488
NS(=O)(=O)c1ccc(C(=O)NCc2nnc3n2CCN(c2ccccc2F)C3)cc1,-10.572,-9.278,-19.85,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888E70>,TRUE,NS(=O)(=O)c1ccc(C(=O)NCc2nnc3n2CCN(c2ccccc2F)C3)cc1,TRUE,0.6229044628883083,1.0147999999999997,430.46500000000015,2,7,5,123.21,0,TRUE,2.3439677883942984
N/C(Cc1ccccc1)=N/OCc1cccc(Cl)c1,-8.508,-7.769,-16.277,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888ED0>,TRUE,N/C(Cc1ccccc1)=N/OCc1cccc(Cl)c1,TRUE,0.5161713968449144,3.371500000000002,274.751,1,2,5,47.61,0,TRUE,1.977468523944097
NC(=O)C1(c2csc(Nc3ccccc3F)n2)CCCCC1,-8.516,-8.451,-16.967,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888F30>,TRUE,NC(=O)C1(c2csc(Nc3ccccc3F)n2)CCCCC1,TRUE,0.9023584543855292,3.713000000000002,319.4050000000002,2,4,4,68.01,0,TRUE,2.4967629176263184
Nc1nn(CCN2CCOCC2)cc1[N+](=O)[O-],-6.282,-6.495,-12.777,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED888F90>,TRUE,Nc1nn(CCN2CCOCC2)cc1[N+](=O)[O-],TRUE,0.5738355077687476,-0.2943,241.251,1,7,4,99.45,0,TRUE,2.565715620302095
NNC(=O)c1ccc(N2CCN(C(=O)CSc3ccccc3)CC2)cc1,-9.468,-9.344,-18.812,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889030>,TRUE,NNC(=O)c1ccc(N2CCN(C(=O)CSc3ccccc3)CC2)cc1,TRUE,0.3627099712480101,1.7309999999999988,370.47800000000007,2,5,5,78.67,0,TRUE,1.9726750279251988
Nn1c(=O)oc2cc(Br)ccc21,-6.16,-6.213,-12.373,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889090>,TRUE,Nn1c(=O)oc2cc(Br)ccc21,TRUE,0.6869932396676366,1.0707999999999998,229.033,1,4,0,61.16,0,TRUE,2.707664638330914
N#C[C@H](c1ccccc1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,-9.487,-8.221,-17.708,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8890F0>,TRUE,N#C[C@H](c1ccccc1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,TRUE,0.8237390098638079,2.9111800000000017,375.8810000000001,0,4,4,64.41,0,TRUE,2.512028413271514
NS(=O)(=O)c1ccc(F)c(-c2ccc(C(F)(F)F)cc2)c1,-9.472,-9.018,-18.49,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889150>,TRUE,NS(=O)(=O)c1ccc(F)c(-c2ccc(C(F)(F)F)cc2)c1,TRUE,0.8644568459897377,3.158900000000001,319.27899999999994,1,2,2,60.16,0,TRUE,1.9408952687838197
N/C(=N\NC(=O)Cc1ccc(Cl)cc1Cl)c1cnn(-c2ccccc2)c1,-9.887,-8.452,-18.339,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8891B0>,TRUE,N/C(=N\NC(=O)Cc1ccc(Cl)cc1Cl)c1cnn(-c2ccccc2)c1,TRUE,0.4000809161211069,3.158300000000001,388.2580000000001,2,4,5,85.29999999999998,0,TRUE,2.3664604665946367
NC(=O)C[C@H]1CCCC[NH+]1CCNC(=O)c1cc(F)cc(F)c1,-8.486,-8.012,-16.498,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889210>,TRUE,NC(=O)C[C@H]1CCCC[NH+]1CCNC(=O)c1cc(F)cc(F)c1,TRUE,0.6885780778955308,0.0074000000000012,326.367,3,2,6,76.63,0,TRUE,4.197937231431828
Nc1nnc(-c2cccc(-c3ccc(Cl)c(Cl)c3)c2)n1C1CC1,-10.421,-9.655,-20.076,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889270>,TRUE,Nc1nnc(-c2cccc(-c3ccc(Cl)c(Cl)c3)c2)n1C1CC1,TRUE,0.7392081330827571,4.836000000000002,345.2330000000001,1,4,3,56.73,0,TRUE,2.2491286487134783
NN[C@@H](c1c(F)cccc1Cl)C(=O)[O-],-6.431,-6.637,-13.068,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8892D0>,TRUE,NN[C@H](C(=O)[O-])c1c(F)cccc1Cl,TRUE,0.539947346025544,-0.2666,217.607,2,4,3,78.17999999999999,0,TRUE,3.4547316815595206
N[C@@H](c1ccc(F)cc1Cl)C1(O)CCCC1,-7.6,-6.869,-14.469,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889330>,TRUE,N[C@@H](c1ccc(F)cc1Cl)C1(O)CCCC1,TRUE,0.8391600617322211,2.7840000000000007,243.70899999999992,2,2,2,46.25,0,TRUE,3.1022165812327263
Nn1c(SCCO)nnc1-c1ccccc1,-6.965,-6.613,-13.578,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889390>,TRUE,Nn1c(SCCO)nnc1-c1ccccc1,TRUE,0.6046389489115399,0.7432999999999998,236.3,2,6,4,76.96,0,TRUE,2.089457505448665
NS(=O)(=O)c1cc(NC(=O)c2ccc3c(c2)CCC3)ccc1S(C)(=O)=O,-10.206,-8.763,-18.969,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8893F0>,TRUE,CS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)CCC3)cc1S(N)(=O)=O,TRUE,0.8128405729803022,1.4785,394.47400000000016,2,5,4,123.39999999999998,0,TRUE,2.1913774851299657
N/C(=C/c1cc(F)c(F)cc1Br)c1ccc(C(N)=O)nc1,-8.475,-8.434,-16.909,2,2931.895,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889450>,TRUE,NC(=O)c1ccc(/C(N)=C\c2cc(F)c(F)cc2Br)cn1,TRUE,0.831854533515032,2.678000000000001,354.1540000000001,2,3,3,82,0,TRUE,2.726985320837027
COCCN(CC(=O)NC[C@H]1CCCO1)C(=O)Nc1ccc(C#N)cc1,-8.248,-7.685,-15.933,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8894B0>,TRUE,COCCN(CC(=O)NC[C@H]1CCCO1)C(=O)Nc1ccc(C#N)cc1,TRUE,0.727896434451316,1.33378,360.414,2,5,8,103.69,0,TRUE,2.714381001131459
CO[C@H](C)c1nc(C)c(CC[NH2+][C@H](C)c2ccccc2F)s1,-7.79,-7.495,-15.285,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889510>,TRUE,CO[C@H](C)c1nc(C)c(CC[NH2+][C@H](C)c2ccccc2F)s1,TRUE,0.8498594235241451,3.1651200000000017,323.457,1,3,7,38.73,0,TRUE,4.188641059181952
COc1ccc([C@H]2NC[C@H](C(=O)NCCOc3ccccc3)N2C(=O)C2CC2)cc1OC,-9.543,-8.67,-18.213,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889570>,TRUE,COc1ccc([C@H]2NC[C@H](C(=O)NCCOc3ccccc3)N2C(=O)C2CC2)cc1OC,TRUE,0.5820775069567659,2.107999999999999,439.5120000000002,2,6,9,89.13000000000001,0,TRUE,3.2317264213737955
COC(=O)c1ccc(NC(=O)OC(C)(C)C)cc1,-7.098,-6.798,-13.896,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8895D0>,TRUE,COC(=O)c1ccc(NC(=O)OC(C)(C)C)cc1,TRUE,0.8207195428721951,2.8202000000000007,251.282,1,4,2,64.63,0,TRUE,1.607671195222684
COc1cccc(CN2CCO[C@@H](c3cccnc3)C2)c1,-8.423,-8.098,-16.521,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889630>,TRUE,COc1cccc(CN2CCO[C@@H](c3cccnc3)C2)c1,TRUE,0.8642943530641113,2.6637000000000004,284.35900000000004,0,4,4,34.59,0,TRUE,2.4759397434607084
CO[C@H](C)CNC(=O)c1cccc([N+](=O)[O-])c1,-6.956,-6.782,-13.738,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889690>,TRUE,CO[C@H](C)CNC(=O)c1cccc([N+](=O)[O-])c1,TRUE,0.6198978444565748,1.3595,238.243,1,4,5,81.47,0,TRUE,2.417596408612756
COC(=O)c1ccccc1NC(=O)C(=O)N[C@H]1c2ccccc2C[C@@H]1O,-9.049,-8.463,-17.512,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8896F0>,TRUE,COC(=O)c1ccccc1NC(=O)C(=O)N[C@H]1c2ccccc2C[C@@H]1O,TRUE,0.5671875026432183,1.1862,354.3620000000001,3,5,3,104.73,0,TRUE,2.8280778864095364
CO[C@H](CNc1ccccc1)C(=O)N(C)Cc1ccc[nH+]c1,-7.517,-7.437,-14.954,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889750>,TRUE,CO[C@H](CNc1ccccc1)C(=O)N(C)Cc1ccc[nH+]c1,TRUE,0.8445621472526136,1.5861999999999998,300.38199999999995,1,3,7,55.71,0,TRUE,3.726773680853368
COc1ccccc1C(=O)NCC(=O)/N=C(/N)c1c(C)ccc([N+](=O)[O-])c1C,-9.445,-8.135,-17.58,3,3243.633,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8897B0>,TRUE,COc1ccccc1C(=O)NCC(=O)/N=C(/N)c1c(C)ccc([N+](=O)[O-])c1C,TRUE,0.3375800683068164,1.88214,384.3920000000001,2,5,6,136.92,0,TRUE,2.590885682314484
Fc1ccccc1-c1nnc(CN2CCN(c3ccccc3F)CC2)o1,-10.277,-9.177,-19.454,3,3294.031,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889810>,TRUE,Fc1ccccc1-c1nnc(CN2CCN(c3ccccc3F)CC2)o1,TRUE,0.7174773954182652,3.3370000000000024,356.3760000000001,0,5,4,45.400000000000006,0,TRUE,2.0634995299494907
Fc1ccc(OCc2ncco2)cc1N1CCOCC1,-7.363,-7.146,-14.509,3,3294.031,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889870>,TRUE,Fc1ccc(OCc2ncco2)cc1N1CCOCC1,TRUE,0.8579669716430582,2.2293000000000003,278.2830000000001,0,5,4,47.73,0,TRUE,2.3578328749220763
Fc1nccnc1CNCc1cccc(N2CCCC2)n1,-7.937,-7.833,-15.77,4,3385.244,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8898D0>,TRUE,Fc1nccnc1CNCc1cccc(N2CCCC2)n1,TRUE,0.91000667073909,1.9007,287.34200000000004,1,5,5,53.940000000000005,0,TRUE,2.541200692392467
Fc1ncnc(N2CCC([NH2+][C@H]3CCCc4ccc(F)cc43)CC2)c1,-10.401,-9.344,-19.745,4,3385.244,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889930>,TRUE,Fc1ccc2c(c1)[C@@H]([NH2+]C1CCN(c3cc(F)ncn3)CC1)CCC2,TRUE,0.868971248348179,2.3646000000000003,345.4170000000001,1,3,3,45.63,0,TRUE,3.932774538918972
Fc1ccc(C[NH2+][C@H]2CCO[C@]3(CCSC3)C2)cc1,-8.3,-7.42,-15.72,4,3385.244,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889990>,TRUE,Fc1ccc(C[NH2+][C@H]2CCO[C@]3(CCSC3)C2)cc1,TRUE,0.9166943252018966,1.9438,282.404,1,2,3,25.84,0,TRUE,4.927140235264508
Fc1nccnc1C[NH2+]C(C1CC1)Cc1ccc2c(c1)OCO2,-8.622,-8.304,-16.926,4,3385.244,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED8899F0>,TRUE,Fc1nccnc1C[NH2+]C(Cc1ccc2c(c1)OCO2)C1CC1,TRUE,0.8756675605770216,1.4290999999999994,316.3560000000001,1,4,6,60.85000000000001,0,TRUE,3.8552185040539264
CC(=O)c1ccc(NC(=O)CCCn2c(=O)oc3c(C)cccc32)cc1,-10.023,-8.724,-18.747,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889A50>,TRUE,CC(=O)c1ccc(NC(=O)CCCn2c(=O)oc3c(C)cccc32)cc1,TRUE,0.6882797647254835,3.5244200000000028,352.39,1,5,6,81.31,0,TRUE,2.1763460331939037
CCc1nc2ccc(NC(=O)C(=O)N[C@H](C)CCS(=O)(=O)C(C)C)cc2c(=O)[nH]1,-9.308,-8.786,-18.094,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889AB0>,TRUE,CCc1nc2ccc(NC(=O)C(=O)N[C@H](C)CCS(=O)(=O)C(C)C)cc2c(=O)[nH]1,TRUE,0.5721828403129836,1.1419999999999992,422.5070000000001,3,6,7,138.08999999999995,0,TRUE,3.1397171048666195
CC1(C)O[C@](C)(CCc2ccccc2)C(C)(C)CO1,-8.181,-7.569,-15.75,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889B10>,TRUE,CC1(C)OCC(C)(C)[C@@](C)(CCc2ccccc2)O1,TRUE,0.8129900399030802,4.187000000000004,262.39300000000003,0,2,3,18.46,0,TRUE,3.156981600242691
CC[C@@H](CO)Sc1nc([O-])nc2sccc12,-6.448,-6.83,-13.278,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889B70>,TRUE,CC[C@@H](CO)Sc1nc([O-])nc2sccc12,TRUE,0.6639544491888287,1.6278999999999997,255.344,1,6,4,69.07000000000001,0,TRUE,3.998008469344613
CCn1c(=O)c2sc(C(=O)N(CCO)c3ccccc3)nc2n(C)c1=O,-8.747,-7.872,-16.619,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889BD0>,TRUE,CCn1c(=O)c2sc(C(=O)N(CCO)c3ccccc3)nc2n(C)c1=O,TRUE,0.712938288472172,0.8157000000000001,374.4220000000001,1,8,5,97.43,0,TRUE,2.6769929510021218
CC[NH+](CC)CC(=O)NNC(=O)Cc1ccc(Cl)cc1Cl,-6.991,-7.04,-14.031,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889C30>,TRUE,CC[NH+](CC)CC(=O)NNC(=O)Cc1ccc(Cl)cc1Cl,TRUE,0.6681818667594788,0.6080000000000007,333.23900000000003,3,2,6,62.64,0,TRUE,3.226418519217594
CC[C@]1(C)NC(=O)N(CS(=O)(=O)c2ccccc2)C1=O,-7.482,-7.576,-15.058,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889C90>,TRUE,CC[C@]1(C)NC(=O)N(CS(=O)(=O)c2ccccc2)C1=O,TRUE,0.844460814155843,1.1383,296.348,1,4,4,83.55000000000001,0,TRUE,2.866049635541565
CCC[C@]1(C(F)(F)F)NC(=O)N(Cc2ccc(C#N)cc2)C1=O,-8.131,-7.908,-16.039,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889CF0>,TRUE,CCC[C@]1(C(F)(F)F)NC(=O)N(Cc2ccc(C#N)cc2)C1=O,TRUE,0.8651505190929644,2.711280000000001,325.2900000000001,1,3,4,73.2,0,TRUE,3.177385275654979
CC(C)N1Cc2ccccc2C(=O)N1C[C@@H]1Cc2ccccc2O1,-9.89,-8.479,-18.369,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889D50>,TRUE,CC(C)N1Cc2ccccc2C(=O)N1C[C@@H]1Cc2ccccc2O1,TRUE,0.8693058301325904,3.2715000000000023,322.408,0,3,3,32.78,0,TRUE,3.1943619618658987
CCc1cc(C)nc(S[C@@H](C)C(=O)Nc2c(C)cc(Cl)cc2C)n1,-9.035,-8.188,-17.223,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889DB0>,TRUE,CCc1cc(C)nc(S[C@@H](C)C(=O)Nc2c(C)cc(Cl)cc2C)n1,TRUE,0.6155228245958444,4.736960000000004,363.914,1,4,5,54.88,0,TRUE,2.7863926796431056
CC1CCN(C(=O)C[NH2+]Cc2ccco2)CC1,-7.163,-6.474,-13.637,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889E10>,TRUE,CC1CCN(C(=O)C[NH2+]Cc2ccco2)CC1,TRUE,0.8334930388011145,0.6015000000000001,237.32299999999995,1,2,4,50.06,0,TRUE,3.249564854995972
CCOc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@]3(C)NC(=O)N[NH+]23)cc1,-10.376,-8.103,-18.479,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889E70>,TRUE,CCOc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@]3(C)NC(=O)N[NH+]23)cc1,TRUE,0.5751809944351916,2.0409999999999995,363.441,4,2,3,70.58999999999999,0,TRUE,4.255115535629401
CCN(C(=O)C1(NC(N)=O)CCC1)[C@@H]1CCS(=O)(=O)C1,-7.209,-7.07,-14.279,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889ED0>,TRUE,CCN(C(=O)C1(NC(N)=O)CCC1)[C@@H]1CCS(=O)(=O)C1,TRUE,0.736875419454709,-0.387,303.384,2,4,4,109.57,0,TRUE,3.384708851797008
CC[C@@H](OC(=O)c1cccnc1)C(=O)Nc1ccc(C)c(F)c1,-8.468,-8.129,-16.597,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889F30>,TRUE,CC[C@@H](OC(=O)c1cccnc1)C(=O)Nc1ccc(C)c(F)c1,TRUE,0.8606926177072365,3.103220000000001,316.33200000000005,1,4,5,68.28999999999999,0,TRUE,2.466470488123962
CC[NH+]1CCC[C@@H]1CN(C)C(=O)Nc1ccc(N2C(=O)CCCC2=O)cc1,-9.826,-8.083,-17.909,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED889F90>,TRUE,CC[NH+]1CCC[C@@H]1CN(C)C(=O)Nc1ccc(N2C(=O)CCCC2=O)cc1,TRUE,0.7634327851482775,1.261,373.47700000000026,2,3,5,74.16,0,TRUE,4.037030897522737
CC[C@]1(c2ccccc2)c2ccccc2C(=O)N1CC(=O)N1CCN(c2ccccc2)CC1,-11.885,-7.159,-19.044,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88A030>,TRUE,CC[C@]1(c2ccccc2)c2ccccc2C(=O)N1CC(=O)N1CCN(c2ccccc2)CC1,TRUE,0.6001013781771,4.144800000000004,439.5590000000002,0,3,5,43.86000000000001,0,TRUE,2.845853250932862
CCC(C)(C)NC(=O)[C@H](C)Sc1ncnc2sc(C)c(C)c12,-7.6,-7.372,-14.972,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88A090>,TRUE,CCC(C)(C)NC(=O)[C@H](C)Sc1ncnc2sc(C)c(C)c12,TRUE,0.6592446169988195,4.093540000000003,337.5140000000001,1,5,5,54.88,0,TRUE,2.987612347271696
CC(=O)Nc1c(C)cccc1C(=O)CC1(CS)CCCC1,-8.015,-7.749,-15.764,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88A0F0>,TRUE,CC(=O)Nc1c(C)cccc1C(=O)CC1(CS)CCCC1,TRUE,0.637401405763236,4.016420000000003,305.4430000000001,2,3,5,46.17,0,TRUE,2.614716299477262
CCN(C(=O)c1ccc([N+](=O)[O-])o1)[C@H](C)CS(=O)(=O)c1ccccc1,-8.768,-8.24,-17.008,3,4238.38,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88A150>,TRUE,CCN(C(=O)c1ccc([N+](=O)[O-])o1)[C@H](C)CS(=O)(=O)c1ccccc1,TRUE,0.5497785430635108,2.5123000000000006,366.395,0,6,7,110.73,0,TRUE,2.9595800989512053
